Date & Year,Stadium,Match format,Country,Bowler name,Bowling Hand,Over number,Bowler type,Delivery type,Speed of delivery,Shot played,Runs/W
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.3,Fast,Bouncer,140 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.4,Fast,Bouncer,137 km/h,Back Foot Defence,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.5,Fast,Yorker,143 km/h,On Drive,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,17.6,Fast,Bouncer,145 km/h,Square Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,18.1,Spin,Leg Spin,78 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,18.4,Spin,Straight Seam,75 km/h,Sweep,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,18.6,Spin,Leg Spin,82 km/h,Sweep,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,19.1,Fast,Short Ball,135 km/h,Forward Defence,0
2020, Canberra,ODI,Australia,Chris Green,Right-arm,19.2,Fast,Bouncer,138 km/h,Back Foot Defence,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,20.3,Spin,Yorker,88 km/h,Sweep,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,20.4,Spin,Yorker,80 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,21.2,Spin,Straight Seam,77 km/h,Sweep,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,21.3,Spin,Straight Seam,80 km/h,Sweep,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,21.5,Spin,Straight Seam,83 km/h,Square Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,22.1,Spin,Leg Spin,79 km/h,Sweep,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,22.3,Spin,Yorker,85 km/h,Sweep,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,23.1,Spin,Bouncer,88 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,23.3,Spin,Bouncer,80 km/h,Back Foot Defence,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,23.6,Spin,Straight Seam,77 km/h,Off Drive,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,24.5,Spin,Yorker,80 km/h,Sweep,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,24.6,Spin,Yorker,83 km/h,Straight Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,25.1,Spin,Leg Spin,79 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,25.6,Spin,Straight Seam,85 km/h,Back Foot Defence,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,26.1,Spin,Leg Spin,88 km/h,Forward Defence,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,26.2,Spin,Straight Seam,80 km/h,Sweep,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,26.6,Spin,Yorker,77 km/h,Sweep,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,27.1,Spin,Leg Spin,80 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,27.3,Spin,Leg Spin,83 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,27.5,Spin,Leg Spin,79 km/h,Off Drive,1
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,28.1,Spin,Straight Seam,85 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,28.2,Spin,Short Ball,88 km/h,Square Drive,4
2020, Canberra,ODI,Australia,Adam Zampa,Right-arm,28.3,Spin,Leg Spin,80 km/h,Forward Defence,1
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,29.2,Fast,Straight Seam,138 km/h,Back Foot Defence,2
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,29.3,Fast,Short Ball,133 km/h,Square Drive,2
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,29.4,Fast,Bouncer,137 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,29.5,Fast,Bouncer,135 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,29.6,Fast,Straight Seam,140 km/h,Sweep,0
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,30.2,Spin,Yorker,78 km/h,Sweep,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,30.4,Spin,Straight Seam,85 km/h,Sweep,1
2020, Canberra,ODI,Australia,Ashton Agar,Left-arm,30.6,Spin,Straight Seam,83 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,31.4,Fast,Bouncer,137 km/h,Sweep,2
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,31.5,Fast,Slower Ball,130 km/h,Square Drive,0
2020, Canberra,ODI,Australia,Hazlewood,Right-arm,31.6,Fast,Bouncer,145 km/h,Sweep,W
2021-03-23 00:00:00,Pune,ODI,England,Ben Stokes,Right-arm,15.2,Fast,Yorker,137 km/h,Cover Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,15.3,Fast,Yorker,137 km/h,Square Drive,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,15.5,Fast,Short Ball,130 km/h,Square Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,16.1,Fast,Straight Seam,145 km/h,Sweep,2
2021,Pune,ODI,England,Tom Curran,Right-arm,16.2,Fast,Straight Seam,130 km/h,Forward Defence,0
2021,Pune,ODI,England,Tom Curran,Right-arm,16.3,Fast,Yorker,137 km/h,Off Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,16.4,Fast,Straight Seam,130 km/h,Square Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,16.5,Fast,Short Ball,145 km/h,Square Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,17.2,Spin,Leg Spin,80 km/h,Cover Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,17.3,Spin,Short Ball,83 km/h,Straight Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,17.4,Spin,Yorker,88 km/h,Sweep,1
2021,Pune,ODI,England,Tom Curran,Right-arm,18.1,Fast,Bouncer,141 km/h,Sweep,1
2021,Pune,ODI,England,Tom Curran,Right-arm,18.6,Fast,Short Ball,135 km/h,Square Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,19.1,Spin,Short Ball,132 km/h,Pull Shot,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,19.2,Spin,Leg Spin,140 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,19.6,Spin,Straight Seam,148 km/h,Square Drive,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,20.1,Fast,Yorker,140 km/h,Straight Drive,4
2021,Pune,ODI,England,Ben Stokes,Right-arm,20.2,Fast,Short Ball,143 km/h,Square Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,20.3,Fast,Bouncer,140 km/h,Back Foot Defence,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.3,Spin,Short Ball,79 km/h,Square Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.4,Spin,Short Ball,88 km/h,Square Drive,2
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.5,Spin,Leg Spin,87 km/h,Forward Defence,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.6,Spin,Short Ball,82 km/h,Back Foot Defence,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.1,Fast,Short Ball,140 km/h,Pull Shot,4
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.2,Fast,Yorker,135 km/h,Cover Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.3,Fast,Short Ball,138 km/h,Forward Defence,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.4,Fast,Bouncer,135 km/h,Sweep,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.5,Fast,Bouncer,145 km/h,Square Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,22.6,Fast,Bouncer,140 km/h,Square Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.4,Spin,Straight Seam,88 km/h,Off Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.5,Spin,Yorker,85 km/h,Off Drive,4
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.6,Spin,Short Ball,87 km/h,Sweep,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.1,Spin,Yorker,85 km/h,Straight Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.2,Spin,Short Ball,79 km/h,Square Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.5,Spin,Bouncer,84 km/h,Square Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.6,Spin,Yorker,77 km/h,Square Drive,4
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.2,Spin,Short Ball,85 km/h,Pull Shot,4
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.3,Spin,Leg Spin,83 km/h,Forward Defence,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.5,Spin,Yorker,75 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.1,Spin,Leg Spin,88 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.3,Spin,Straight Seam,85 km/h,Sweep,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.4,Spin,Straight Seam,85 km/h,Cover Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.6,Spin,Straight Seam,87 km/h,Square Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.1,Spin,Leg Spin,85 km/h,Forward Defence,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.2,Spin,Yorker,79 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.4,Spin,Short Ball,84 km/h,Back Foot Defence,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.6,Spin,Straight Seam,77 km/h,Forward Defence,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.1,Spin,Straight Seam,85 km/h,Straight Drive,4
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.2,Spin,Yorker,83 km/h,Sweep,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.1,Spin,Leg Spin,75 km/h,Cover Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.3,Spin,Straight Seam,88 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.6,Spin,Straight Seam,85 km/h,Forward Defence,1
2021,Pune,ODI,England,Mark Wood,Right-arm,30.1,Fast,Straight Seam,145 km/h,Sweep,0
2021,Pune,ODI,England,Mark Wood,Right-arm,30.2,Fast,Yorker,140 km/h,Off Drive,0
2021,Pune,ODI,England,Mark Wood,Right-arm,30.3,Fast,Short Ball,140 km/h,Square Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,31.1,Fast,Straight Seam,130 km/h,Sweep,1
2021,Pune,ODI,England,Tom Curran,Right-arm,31.3,Fast,Straight Seam,137 km/h,Sweep,1
2021,Pune,ODI,England,Tom Curran,Right-arm,31.5,Fast,Straight Seam,145 km/h,Off Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,31.6,Fast,Straight Seam,143 km/h,Sweep,1
2021,Pune,ODI,England,Mark Wood,Right-arm,32.1,Fast,Yorker,145 km/h,Sweep,W
2021-03-26 00:00:00,Pune,ODI,England,Reece Topley,Left-arm,5.1,Fast,Full Toss,138 km/h,Sweep,1
2021,Pune,ODI,England,Reece Topley,Left-arm,5.2,Fast,Straight Seam,135 km/h,Back Foot Defence,0
2021,Pune,ODI,England,Sam Curran,Left-arm,6.1,Fast,Bouncer,145 km/h,Forward Defence,0
2021,Pune,ODI,England,Sam Curran,Left-arm,6.2,Fast,Slower Ball,130 km/h,Sweep,4
2021,Pune,ODI,England,Sam Curran,Left-arm,6.3,Fast,Yorker,140 km/h,Forward Defence,1
2021,Pune,ODI,England,Sam Curran,Left-arm,6.6,Fast,Bouncer,130 km/h,Square Drive,0
2021,Pune,ODI,England,Sam Curran,Left-arm,8.1,Fast,Straight Seam,137 km/h,Sweep,0
2021,Pune,ODI,England,Sam Curran,Left-arm,8.2,Fast,Yorker,132 km/h,Off Drive,0
2021,Pune,ODI,England,Sam Curran,Left-arm,8.3,Fast,Bouncer,148 km/h,Square Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,9.1,Fast,Yorker,145 km/h,On Drive,4
2021,Pune,ODI,England,Tom Curran,Right-arm,9.2,Fast,Straight Seam,148 km/h,Forward Defence,0
2021,Pune,ODI,England,Tom Curran,Right-arm,9.3,Fast,Short Ball,137 km/h,Forward Defence,0
2021,Pune,ODI,England,Tom Curran,Right-arm,9.4,Fast,Bouncer,137 km/h,Off Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,9.5,Fast,Straight Seam,140 km/h,Off Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,9.6,Fast,Outswinger,140 km/h,Forward Defence,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,10.4,Fast,Outswinger,130 km/h,Square Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,10.5,Fast,Short Ball,137 km/h,Pull Shot,2
2021,Pune,ODI,England,Ben Stokes,Right-arm,10.6,Fast,Straight Seam,130 km/h,Cover Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,11.1,Fast,Straight Seam,132 km/h,Cover Drive,0
2021,Pune,ODI,England,Tom Curran,Right-arm,11.2,Fast,Straight Seam,138 km/h,Forward Defence,0
2021,Pune,ODI,England,Tom Curran,Right-arm,11.3,Fast,Yorker,140 km/h,Square Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,11.6,Fast,Inswinger,145 km/h,Cover Drive,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,12.3,Fast,Straight Seam,140 km/h,Cover Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,13.3,Fast,Yorker,137 km/h,Off Drive,4
2021,Pune,ODI,England,Tom Curran,Right-arm,13.4,Fast,Yorker,145 km/h,Sweep,0
2021,Pune,ODI,England,Ben Stokes,Right-arm,14.1,Fast,Full Toss,130 km/h,Cover Drive,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,14.4,Fast,Yorker,138 km/h,Square Drive,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,14.6,Fast,Short Ball,142 km/h,On Drive,1
2021,Pune,ODI,England,Ben Stokes,Right-arm,14.6,Fast,Outswinger,130 km/h,Forward Defence,0
2021,Pune,ODI,England,Tom Curran,Right-arm,15.1,Fast,Straight Seam,138 km/h,On Drive,1
2021,Pune,ODI,England,Tom Curran,Right-arm,15.5,Fast,Inswinger,130 km/h,Sweep,2
2021,Pune,ODI,England,Tom Curran,Right-arm,15.6,Fast,Outswinger,145 km/h,Off Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,16.2,Spin,Off Spin,85 km/h,Sweep,1
2021,Pune,ODI,England,Tom Curran,Right-arm,17.4,Fast,Yorker,138 km/h,Cover Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,18.1,Spin,Off Spin,78 km/h,Sweep,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,18.3,Spin,Bouncer,75 km/h,On Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,18.5,Spin,Bouncer,82 km/h,On Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,19.5,Spin,Leg Spin,76 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,20.4,Spin,Bouncer,87 km/h,On Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,20.5,Spin,Leg Spin,80 km/h,Forward Defence,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.1,Spin,Straight Seam,75 km/h,Square Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.2,Spin,Outswinger,82 km/h,Cover Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.4,Spin,Inswinger,77 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,21.6,Spin,Leg Spin,86 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,22.1,Spin,Outswinger,73 km/h,Cover Drive,2
2021,Pune,ODI,England,Moeen Ali,Right-arm,22.2,Spin,Straight Seam,82 km/h,On Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,22.3,Spin,Straight Seam,78 km/h,Square Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,22.4,Spin,Leg Spin,75 km/h,Sweep,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,22.6,Spin,Straight Seam,82 km/h,Sweep,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.2,Spin,Inswinger,76 km/h,Square Drive,2
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.3,Spin,Leg Spin,87 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.5,Spin,Leg Spin,80 km/h,Off Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,23.6,Spin,Straight Seam,75 km/h,Cover Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.2,Spin,Leg Spin,82 km/h,Sweep,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,24.6,Spin,Straight Seam,77 km/h,Square Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.1,Spin,Yorker,82 km/h,Cover Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.3,Spin,Inswinger,76 km/h,On Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,25.5,Spin,Leg Spin,75 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.1,Spin,Straight Seam,82 km/h,Square Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.2,Spin,Outswinger,76 km/h,Cover Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.4,Spin,Bouncer,87 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,26.6,Spin,Straight Seam,80 km/h,Back Foot Defence,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.1,Spin,Googly,75 km/h,Square Drive,6
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.2,Spin,Leg Spin,87 km/h,Cover Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,27.4,Spin,Inswinger,75 km/h,Square Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.1,Spin,Straight Seam,82 km/h,Square Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.3,Spin,Outswinger,76 km/h,Square Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.5,Spin,Slower Ball,82 km/h,Forward Defence,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,28.6,Spin,Straight Seam,76 km/h,Square Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.2,Spin,Leg Spin,87 km/h,Off Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.4,Spin,Straight Seam,75 km/h,Off Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.5,Spin,Straight Seam,82 km/h,Off Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,29.6,Spin,Yorker,76 km/h,Back Foot Defence,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,30.2,Spin,Bouncer,82 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,30.4,Spin,Bouncer,76 km/h,Cover Drive,2
2021,Pune,ODI,England,Moeen Ali,Right-arm,30.5,Spin,Leg Spin,87 km/h,On Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,31.3,Spin,Outswinger,75 km/h,Square Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,31.4,Spin,Googly,82 km/h,On Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,31.6,Spin,Straight Seam,76 km/h,Square Drive,W
2021,Pune,ODI,England,Adil Rashid,Right-arm,14.5,Spin,Short Ball,82 km/h,Square Drive,4
2021,Pune,ODI,England,Adil Rashid,Right-arm,14.6,Spin,Outswinger,79 km/h,Pull Shot,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,14.6,Spin,Leg Spin,87 km/h,Off Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,15.2,Spin,Bouncer,73 km/h,Back Foot Defence,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,15.3,Spin,Leg Spin,82 km/h,Off Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,15.5,Spin,Straight Seam,76 km/h,Square Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,15.6,Spin,Bouncer,82 km/h,Cover Drive,0
2021,Pune,ODI,England,Adil Rashid,Right-arm,16.2,Spin,Straight Seam,78 km/h,Cover Drive,1
2021,Pune,ODI,England,Adil Rashid,Right-arm,16.6,Spin,Leg Spin,87 km/h,Off Drive,0
2021,Pune,ODI,England,Moeen Ali,Right-arm,17.2,Spin,Leg Spin,73 km/h,Straight Drive,1
2021,Pune,ODI,England,Moeen Ali,Right-arm,17.4,Spin,Off Spin,82 km/h,Square Drive,W
2022-01-19 00:00:00,Paarl,ODI,South Africa,Aiden Markram,Right-arm,8.4,Spin,Outswinger,76 km/h,On Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,8.5,Spin,Short Ball,80 km/h,Square Drive,4
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,8.6,Spin,Straight Seam,79 km/h,Back Foot Defence,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,9.4,Spin,Yorker,75 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,9.5,Spin,Slower Ball,73 km/h,On Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,9.6,Spin,Leg Spin,80 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,10.2,Spin,Straight Seam,76 km/h,On Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,10.3,Spin,Straight Seam,74 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,10.4,Spin,Topspin ,78 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,10.4,Spin,Chinaman,80 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Aiden Markram,Right-arm,10.6,Spin,Straight Seam,73 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,11.1,Spin,Leg Spin,82 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,12.1,Fast,Yorker,130 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,12.6,Fast,Bouncer,138 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,13.1,Spin,Topspin ,78 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,13.2,Spin,Off Spin,79 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,13.4,Spin,Inswinger,75 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,14.2,Fast,Straight Seam,137 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,14.4,Fast,Inswinger,145 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,15.1,Spin,Topspin ,77 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,15.2,Spin,Inswinger,73 km/h,Off Drive,2
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,15.3,Spin,Straight Seam,75 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,15.4,Spin,Inswinger,80 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,16.1,Fast,Outswinger,135 km/h,Square Drive,1
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,16.3,Fast,Short Ball,134 km/h,Pull Shot,0
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,16.4,Fast,Yorker,139 km/h,On Drive,4
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,16.5,Fast,Outswinger,137 km/h,Cover Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,17.1,Spin,Inswinger,76 km/h,Sweep,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,17.3,Spin,Yorker,73 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,17.5,Spin,Straight Seam,80 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,17.6,Spin,Inswinger,75 km/h,On Drive,0
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,18.5,Fast,Straight Seam,140 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Lungi Ngidi,Right-arm,18.6,Fast,Bouncer,137 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,19.3,Spin,Inswinger,73 km/h,Sweep,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,19.4,Spin,Slower Ball,75 km/h,Sweep,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,19.5,Spin,Leg Spin,74 km/h,Cover Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,20.1,Spin,Unknown,78 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,20.1,Spin,Outswinger,74 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,20.2,Spin,Yorker,80 km/h,Square Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,21.3,Spin,Topspin ,73 km/h,Square Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,21.4,Spin,Slower Ball,80 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,21.6,Spin,Leg Spin,72 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.1,Spin,Yorker,78 km/h,Forward Defence,0
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.1,Spin,Outswinger,85 km/h,On Drive,2
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.2,Spin,Outswinger,80 km/h,Off Drive,1
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.4,Spin,Yorker,73 km/h,On Drive,0
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.5,Spin,Googly,80 km/h,On Drive,2
2022,Paarl,ODI,South Africa,Tabraiz Shamsi,Left-arm,22.6,Spin,Yorker,72 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,23.1,Spin,Slower Ball,78 km/h,Off Drive,0
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,23.2,Spin,Short Ball,88 km/h,On Drive,1
2022,Paarl,ODI,South Africa,Keshav Maharaj,Left-arm,23.5,Spin,Straight Seam,80 km/h,Cover Drive,1
